CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Class,Churn_Status,Lifecycle_Segment
17235,24,2,550.06,4,3,3,433,Active,Average Mid-Tier Core
17236,12,6,916.13,5,5,3,553,Active,Average Mid-Tier Core
17237,10,2,314.69,5,3,2,532,Active,Average Mid-Tier Core
17238,2,17,3744.65,5,5,5,555,Active,VIP / Core Loyalist
17239,312,1,382.5,1,2,2,122,Churned,Hibernating / Lost
17242,107,2,1135.04,2,3,4,234,Churned,At Risk / High-Value Lapsing
17243,0,26,8676.85,5,5,5,555,Active,VIP / Core Loyalist
17244,52,1,954.9,3,2,4,324,Active,Average Mid-Tier Core
17245,204,1,171.45,1,2,1,121,Churned,Hibernating / Lost
17247,14,1,282.19,4,2,2,422,Active,Average Mid-Tier Core
17248,119,1,318.65,2,2,2,222,Churned,Hibernating / Lost
17250,3,2,384.52,5,3,2,532,Active,Average Mid-Tier Core
17251,362,1,283.28000000000003,1,2,2,122,Churned,Hibernating / Lost
17252,116,2,353.86,2,3,2,232,Churned,At Risk / High-Value Lapsing
17253,17,1,178.26,4,2,1,421,Active,Average Mid-Tier Core
17254,4,2,272.44,5,3,2,532,Active,Average Mid-Tier Core
17255,40,2,298.41,3,3,2,332,Active,Average Mid-Tier Core
17256,106,2,240.0,2,3,1,231,Churned,At Risk / High-Value Lapsing
17259,147,2,603.37,2,3,3,233,Churned,At Risk / High-Value Lapsing
17262,51,5,1253.3600000000001,3,4,4,344,Active,Average Mid-Tier Core
17263,207,1,63.440000000000005,1,2,1,121,Churned,Hibernating / Lost
17265,138,2,562.9,2,3,3,233,Churned,At Risk / High-Value Lapsing
17266,1,3,310.64,5,4,2,542,Active,Average Mid-Tier Core
17267,126,2,317.62,2,3,2,232,Churned,At Risk / High-Value Lapsing
17268,107,4,763.64,2,4,3,243,Churned,At Risk / High-Value Lapsing
17272,41,4,2148.63,3,4,5,345,Active,Average Mid-Tier Core
17274,34,1,111.97999999999999,3,2,1,321,Active,Average Mid-Tier Core
17277,227,2,1065.3500000000001,1,3,4,134,Churned,At Risk / High-Value Lapsing
17278,240,1,246.04,1,2,1,121,Churned,Hibernating / Lost
17279,57,1,187.82999999999998,3,2,1,321,Active,Average Mid-Tier Core
17282,129,3,1703.41,2,4,4,244,Churned,At Risk / High-Value Lapsing
17284,59,6,1652.58,3,5,4,354,Active,Average Mid-Tier Core
17286,21,1,153.92,4,2,1,421,Active,Average Mid-Tier Core
17287,25,7,1064.11,4,5,4,454,Active,VIP / Core Loyalist
17288,8,7,1419.73,5,5,4,554,Active,VIP / Core Loyalist
17289,31,3,944.41,4,4,4,444,Active,VIP / Core Loyalist
17290,3,2,525.24,5,3,3,533,Active,Average Mid-Tier Core
17291,307,1,550.8000000000001,1,2,3,123,Churned,Hibernating / Lost
17293,7,9,1875.1100000000001,5,5,4,554,Active,VIP / Core Loyalist
17295,28,3,556.95,4,4,3,443,Active,Average Mid-Tier Core
17297,16,1,131.78,4,2,1,421,Active,Average Mid-Tier Core
17298,100,2,498.42,2,3,3,233,Churned,At Risk / High-Value Lapsing
17299,11,4,669.11,5,4,3,543,Active,Average Mid-Tier Core
17301,20,1,197.63,4,2,1,421,Active,Average Mid-Tier Core
17302,14,5,1135.63,4,4,4,444,Active,VIP / Core Loyalist
17303,360,1,250.04,1,2,1,121,Churned,Hibernating / Lost
17306,10,19,8631.31,5,5,5,555,Active,VIP / Core Loyalist
17309,94,1,82.75,2,2,1,221,Churned,Hibernating / Lost
17311,77,2,1384.85,2,3,4,234,Active,At Risk / High-Value Lapsing
17312,138,3,644.3,2,4,3,243,Churned,At Risk / High-Value Lapsing
17313,30,1,2328.84,4,2,5,425,Active,Average Mid-Tier Core
17314,24,8,2527.92,4,5,5,455,Active,VIP / Core Loyalist
17315,1,38,6292.26,5,5,5,555,Active,VIP / Core Loyalist
17317,45,3,2600.34,3,4,5,345,Active,Average Mid-Tier Core
17320,99,3,1200.6200000000001,2,4,4,244,Churned,At Risk / High-Value Lapsing
17321,7,2,700.86,5,3,3,533,Active,Average Mid-Tier Core
17323,14,7,921.07,4,5,3,453,Active,Average Mid-Tier Core
17324,17,4,990.23,4,4,4,444,Active,VIP / Core Loyalist
17325,279,1,96.8,1,2,1,121,Churned,Hibernating / Lost
17329,13,2,523.11,4,3,3,433,Active,Average Mid-Tier Core
17330,22,2,363.9,4,3,2,432,Active,Average Mid-Tier Core
17331,123,1,175.2,2,2,1,221,Churned,Hibernating / Lost
17333,85,1,494.25,2,2,3,223,Active,Hibernating / Lost
17334,301,2,307.02,1,3,2,132,Churned,At Risk / High-Value Lapsing
17337,150,4,2027.8700000000001,2,4,4,244,Churned,At Risk / High-Value Lapsing
17338,16,8,6643.93,4,5,5,455,Active,VIP / Core Loyalist
17339,93,2,243.36,2,3,1,231,Churned,At Risk / High-Value Lapsing
17340,29,11,12353.29,4,5,5,455,Active,VIP / Core Loyalist
17341,156,3,781.36,2,4,3,243,Churned,At Risk / High-Value Lapsing
17343,354,1,193.64,1,2,1,121,Churned,Hibernating / Lost
17344,45,1,160.57,3,2,1,321,Active,Average Mid-Tier Core
17345,14,4,537.74,4,4,3,443,Active,Average Mid-Tier Core
17346,3,15,2676.56,5,5,5,555,Active,VIP / Core Loyalist
17347,85,1,228.96,2,2,1,221,Active,Hibernating / Lost
17348,14,5,1159.52,4,4,4,444,Active,VIP / Core Loyalist
17349,178,1,110.75,2,2,1,221,Churned,Hibernating / Lost
17350,7,4,1286.07,5,4,4,544,Active,VIP / Core Loyalist
17351,35,3,587.15,3,4,3,343,Active,Average Mid-Tier Core
17353,128,2,1740.0,2,3,4,234,Churned,At Risk / High-Value Lapsing
17354,50,1,1393.06,3,2,4,324,Active,Average Mid-Tier Core
17356,311,1,178.22,1,2,1,121,Churned,Hibernating / Lost
17357,23,2,388.14,4,3,2,432,Active,Average Mid-Tier Core
17358,302,2,365.85,1,3,2,132,Churned,At Risk / High-Value Lapsing
17359,10,1,127.86,5,2,1,521,Active,Average Mid-Tier Core
17360,16,3,585.79,4,4,3,443,Active,Average Mid-Tier Core
17361,48,3,488.2,3,4,2,342,Active,Average Mid-Tier Core
17362,238,2,312.23,1,3,2,132,Churned,At Risk / High-Value Lapsing
17364,0,11,4481.18,5,5,5,555,Active,VIP / Core Loyalist
17365,12,8,4801.56,5,5,5,555,Active,VIP / Core Loyalist
17367,237,1,168.4,1,2,1,121,Churned,Hibernating / Lost
17368,22,8,1912.67,4,5,4,454,Active,VIP / Core Loyalist
17370,72,4,446.18,2,4,2,242,Active,At Risk / High-Value Lapsing
17371,16,3,423.89,4,4,2,442,Active,Average Mid-Tier Core
17372,40,8,1342.68,3,5,4,354,Active,Average Mid-Tier Core
17373,39,4,646.92,3,4,3,343,Active,Average Mid-Tier Core
17374,218,2,495.77,1,3,3,133,Churned,At Risk / High-Value Lapsing
17375,198,3,400.1,1,4,2,142,Churned,At Risk / High-Value Lapsing
17376,70,2,203.2,3,3,1,331,Active,Average Mid-Tier Core
17377,23,20,4100.92,4,5,5,455,Active,VIP / Core Loyalist
17379,10,1,404.66,5,2,2,522,Active,Average Mid-Tier Core
17381,8,29,20275.61,5,5,5,555,Active,VIP / Core Loyalist
17382,64,1,65.4,3,2,1,321,Active,Average Mid-Tier Core
17383,3,1,199.29,5,2,1,521,Active,Average Mid-Tier Core
17384,18,2,336.4,4,3,2,432,Active,Average Mid-Tier Core
17385,14,1,261.11,4,2,2,422,Active,Average Mid-Tier Core
17386,7,6,2686.42,5,5,5,555,Active,VIP / Core Loyalist
17387,19,2,784.11,4,3,3,433,Active,Average Mid-Tier Core
17388,77,4,1259.56,2,4,4,244,Active,At Risk / High-Value Lapsing
17389,0,34,31833.68,5,5,5,555,Active,VIP / Core Loyalist
17391,163,2,508.8,2,3,3,233,Churned,At Risk / High-Value Lapsing
17392,306,2,457.91,1,3,2,132,Churned,At Risk / High-Value Lapsing
17394,218,1,203.86999999999998,1,2,1,121,Churned,Hibernating / Lost
17396,38,8,7330.8,3,5,5,355,Active,Average Mid-Tier Core
17397,21,2,696.41,4,3,3,433,Active,Average Mid-Tier Core
17398,114,3,653.38,2,4,3,243,Churned,At Risk / High-Value Lapsing
17400,125,5,2129.96,2,4,5,245,Churned,At Risk / High-Value Lapsing
17402,4,13,2633.85,5,5,5,555,Active,VIP / Core Loyalist
17403,35,1,281.62,3,2,2,322,Active,Average Mid-Tier Core
17404,3,15,31906.82,5,5,5,555,Active,VIP / Core Loyalist
17405,0,3,1031.41,5,4,4,544,Active,VIP / Core Loyalist
17406,332,3,2200.42,1,4,5,145,Churned,At Risk / High-Value Lapsing
17408,162,1,32.65,2,2,1,221,Churned,Hibernating / Lost
17409,184,2,771.85,1,3,3,133,Churned,At Risk / High-Value Lapsing
17410,15,5,1214.72,4,4,4,444,Active,VIP / Core Loyalist
17411,11,3,778.94,5,4,3,543,Active,Average Mid-Tier Core
17412,2,7,1258.06,5,5,4,554,Active,VIP / Core Loyalist
17414,43,2,778.0,3,3,3,333,Active,Average Mid-Tier Core
17415,79,1,507.84,2,2,3,223,Active,Hibernating / Lost
17416,29,7,6893.42,4,5,5,455,Active,VIP / Core Loyalist
17418,41,2,463.46000000000004,3,3,2,332,Active,Average Mid-Tier Core
17419,10,12,4226.57,5,5,5,555,Active,VIP / Core Loyalist
17420,49,3,598.83,3,4,3,343,Active,Average Mid-Tier Core
17422,15,6,1979.37,4,5,4,454,Active,VIP / Core Loyalist
17423,45,2,698.41,3,3,3,333,Active,Average Mid-Tier Core
17425,18,2,759.17,4,3,3,433,Active,Average Mid-Tier Core
17426,7,6,5037.26,5,5,5,555,Active,VIP / Core Loyalist
17427,71,1,100.8,3,2,1,321,Active,Average Mid-Tier Core
17428,0,28,17256.85,5,5,5,555,Active,VIP / Core Loyalist
17429,127,3,524.9200000000001,2,4,3,243,Churned,At Risk / High-Value Lapsing
17430,32,2,265.76,4,3,2,432,Active,Average Mid-Tier Core
17431,312,1,403.3,1,2,2,122,Churned,Hibernating / Lost
17432,17,2,365.76,4,3,2,432,Active,Average Mid-Tier Core
17433,87,1,303.15999999999997,2,2,2,222,Active,Hibernating / Lost
17434,1,7,2373.82,5,5,5,555,Active,VIP / Core Loyalist
17436,1,2,216.29999999999998,5,3,1,531,Active,Average Mid-Tier Core
17438,253,1,388.45000000000005,1,2,2,122,Churned,Hibernating / Lost
17440,156,3,186.42000000000002,2,4,1,241,Churned,At Risk / High-Value Lapsing
17442,36,6,2248.56,3,5,5,355,Active,Average Mid-Tier Core
17443,219,1,534.24,1,2,3,123,Churned,Hibernating / Lost
17444,147,3,2940.04,2,4,5,245,Churned,At Risk / High-Value Lapsing
17446,176,2,120.9,2,3,1,231,Churned,At Risk / High-Value Lapsing
17447,39,2,541.53,3,3,3,333,Active,Average Mid-Tier Core
17449,1,7,2520.86,5,5,5,555,Active,VIP / Core Loyalist
17450,7,46,194550.79,5,5,5,555,Active,VIP / Core Loyalist
17451,0,7,1721.4,5,5,4,554,Active,VIP / Core Loyalist
17453,17,2,486.71999999999997,4,3,2,432,Active,Average Mid-Tier Core
17454,191,4,517.53,1,4,3,143,Churned,At Risk / High-Value Lapsing
17455,203,1,131.7,1,2,1,121,Churned,Hibernating / Lost
17456,364,1,249.86,1,2,1,121,Churned,Hibernating / Lost
17457,126,5,1737.7,2,4,4,244,Churned,At Risk / High-Value Lapsing
17458,14,1,316.5,4,2,2,422,Active,Average Mid-Tier Core
17459,42,2,657.3,3,3,3,333,Active,Average Mid-Tier Core
17460,93,6,622.4300000000001,2,5,3,253,Churned,At Risk / High-Value Lapsing
17461,22,3,757.46,4,4,3,443,Active,Average Mid-Tier Core
17462,59,2,675.69,3,3,3,333,Active,Average Mid-Tier Core
17463,15,5,1896.41,4,4,4,444,Active,VIP / Core Loyalist
17464,157,1,289.96000000000004,2,2,2,222,Churned,Hibernating / Lost
17466,9,2,763.28,5,3,3,533,Active,Average Mid-Tier Core
17468,9,2,137.0,5,3,1,531,Active,Average Mid-Tier Core
17469,15,5,1870.97,4,4,4,444,Active,VIP / Core Loyalist
17470,44,5,1125.07,3,4,4,344,Active,Average Mid-Tier Core
17472,190,3,710.29,1,4,3,143,Churned,At Risk / High-Value Lapsing
17475,78,1,194.37,2,2,1,221,Active,Hibernating / Lost
17480,77,1,511.82,2,2,3,223,Active,Hibernating / Lost
17481,3,4,1255.59,5,4,4,544,Active,VIP / Core Loyalist
17483,64,3,414.04,3,4,2,342,Active,Average Mid-Tier Core
17486,260,1,396.87,1,2,2,122,Churned,Hibernating / Lost
17489,58,2,376.64,3,3,2,332,Active,Average Mid-Tier Core
17490,0,7,2092.32,5,5,5,555,Active,VIP / Core Loyalist
17491,0,10,3558.87,5,5,5,555,Active,VIP / Core Loyalist
17492,247,1,374.57,1,2,2,122,Churned,Hibernating / Lost
17495,7,2,497.56,5,3,3,533,Active,Average Mid-Tier Core
17496,358,1,271.05,1,2,2,122,Churned,Hibernating / Lost
17498,75,1,272.22,2,2,2,222,Active,Hibernating / Lost
17499,289,1,622.88,1,2,3,123,Churned,Hibernating / Lost
17500,16,3,1138.0,4,4,4,444,Active,VIP / Core Loyalist
17501,220,2,288.6,1,3,2,132,Churned,At Risk / High-Value Lapsing
17502,8,4,689.1,5,4,3,543,Active,Average Mid-Tier Core
17503,2,2,558.96,5,3,3,533,Active,Average Mid-Tier Core
17504,205,9,2997.0299999999997,1,5,5,155,Churned,At Risk / High-Value Lapsing
17505,161,2,1145.84,2,3,4,234,Churned,At Risk / High-Value Lapsing
17506,75,1,302.2,2,2,2,222,Active,Hibernating / Lost
17507,261,2,605.58,1,3,3,133,Churned,At Risk / High-Value Lapsing
17508,280,1,387.31,1,2,2,122,Churned,Hibernating / Lost
17509,57,8,6115.14,3,5,5,355,Active,Average Mid-Tier Core
17510,24,1,308.48,4,2,2,422,Active,Average Mid-Tier Core
17511,2,31,91062.38,5,5,5,555,Active,VIP / Core Loyalist
17512,28,10,2924.9900000000002,4,5,5,455,Active,VIP / Core Loyalist
17513,71,1,513.2,3,2,3,323,Active,Average Mid-Tier Core
17514,127,1,208.65,2,2,1,221,Churned,Hibernating / Lost
17515,30,4,639.02,4,4,3,443,Active,Average Mid-Tier Core
17516,14,5,768.08,4,4,3,443,Active,Average Mid-Tier Core
17517,308,1,153.94,1,2,1,121,Churned,Hibernating / Lost
17519,16,6,1844.02,4,5,4,454,Active,VIP / Core Loyalist
17520,53,1,546.81,3,2,3,323,Active,Average Mid-Tier Core
17521,29,3,723.2099999999999,4,4,3,443,Active,Average Mid-Tier Core
17522,1,5,1070.71,5,4,4,544,Active,VIP / Core Loyalist
17523,10,4,652.74,5,4,3,543,Active,Average Mid-Tier Core
17524,360,1,145.0,1,2,1,121,Churned,Hibernating / Lost
17525,359,1,422.70000000000005,1,2,2,122,Churned,Hibernating / Lost
17526,4,4,1195.8999999999999,5,4,4,544,Active,VIP / Core Loyalist
17527,53,4,939.37,3,4,3,343,Active,Average Mid-Tier Core
17528,0,8,3628.5,5,5,5,555,Active,VIP / Core Loyalist
17530,0,10,2385.0,5,5,5,555,Active,VIP / Core Loyalist
17531,189,1,296.7,1,2,2,122,Churned,Hibernating / Lost
17534,53,1,223.36,3,2,1,321,Active,Average Mid-Tier Core
17535,279,1,164.4,1,2,1,121,Churned,Hibernating / Lost
17536,176,1,76.5,2,2,1,221,Churned,Hibernating / Lost
17537,29,2,897.62,4,3,3,433,Active,Average Mid-Tier Core
17538,25,1,98.42,4,2,1,421,Active,Average Mid-Tier Core
17540,24,2,578.9,4,3,3,433,Active,Average Mid-Tier Core
17542,269,1,170.75,1,2,1,121,Churned,Hibernating / Lost
17545,42,3,645.96,3,4,3,343,Active,Average Mid-Tier Core
17548,233,1,103.3,1,2,1,121,Churned,Hibernating / Lost
17549,23,2,148.86,4,3,1,431,Active,Average Mid-Tier Core
17550,196,3,267.16,1,4,2,142,Churned,At Risk / High-Value Lapsing
17551,358,1,306.84,1,2,2,122,Churned,Hibernating / Lost
17552,59,4,930.41,3,4,3,343,Active,Average Mid-Tier Core
17553,129,1,1487.6,2,2,4,224,Churned,Hibernating / Lost
17554,0,5,1952.45,5,4,4,544,Active,VIP / Core Loyalist
17555,19,2,483.26,4,3,2,432,Active,Average Mid-Tier Core
17556,205,1,157.9,1,2,1,121,Churned,Hibernating / Lost
17557,13,3,541.46,4,4,3,443,Active,Average Mid-Tier Core
17560,94,5,854.95,2,4,3,243,Churned,At Risk / High-Value Lapsing
17561,18,1,167.62,4,2,1,421,Active,Average Mid-Tier Core
17562,13,7,1122.38,4,5,4,454,Active,VIP / Core Loyalist
17564,23,3,454.01,4,4,2,442,Active,Average Mid-Tier Core
17566,7,2,901.21,5,3,3,533,Active,Average Mid-Tier Core
17567,6,8,4331.48,5,5,5,555,Active,VIP / Core Loyalist
17569,331,1,344.14,1,2,2,122,Churned,Hibernating / Lost
17571,49,4,1498.51,3,4,4,344,Active,Average Mid-Tier Core
17572,70,4,226.75000000000003,3,4,1,341,Active,Average Mid-Tier Core
17573,28,3,380.6,4,4,2,442,Active,Average Mid-Tier Core
17574,242,1,185.65,1,2,1,121,Churned,Hibernating / Lost
17576,7,19,3622.68,5,5,5,555,Active,VIP / Core Loyalist
17578,217,1,143.45999999999998,1,2,1,121,Churned,Hibernating / Lost
17579,4,3,448.90000000000003,5,4,2,542,Active,Average Mid-Tier Core
17580,252,3,215.72,1,4,1,141,Churned,At Risk / High-Value Lapsing
17581,0,25,11045.04,5,5,5,555,Active,VIP / Core Loyalist
17582,235,1,175.27,1,2,1,121,Churned,Hibernating / Lost
17584,6,2,1242.3,5,3,4,534,Active,Average Mid-Tier Core
17585,108,4,1133.07,2,4,4,244,Churned,At Risk / High-Value Lapsing
17588,99,3,1240.2,2,4,4,244,Churned,At Risk / High-Value Lapsing
17589,59,4,2404.17,3,4,5,345,Active,Average Mid-Tier Core
17590,1,3,1479.22,5,4,4,544,Active,VIP / Core Loyalist
17591,72,7,2225.9700000000003,2,5,5,255,Active,At Risk / High-Value Lapsing
17593,3,5,3927.34,5,4,5,545,Active,VIP / Core Loyalist
17594,84,2,993.18,2,3,4,234,Active,At Risk / High-Value Lapsing
17595,11,2,388.79,5,3,2,532,Active,Average Mid-Tier Core
17596,22,7,2827.93,4,5,5,455,Active,VIP / Core Loyalist
17597,213,1,2044.3700000000001,1,2,4,124,Churned,Hibernating / Lost
17600,17,1,161.67000000000002,4,2,1,421,Active,Average Mid-Tier Core
17601,238,1,116.00999999999999,1,2,1,121,Churned,Hibernating / Lost
17602,1,6,5102.97,5,5,5,555,Active,VIP / Core Loyalist
17603,77,1,394.72,2,2,2,222,Active,Hibernating / Lost
17604,216,2,309.36,1,3,2,132,Churned,At Risk / High-Value Lapsing
17608,32,2,193.42,4,3,1,431,Active,Average Mid-Tier Core
17609,40,5,1112.22,3,4,4,344,Active,Average Mid-Tier Core
17611,6,15,3984.22,5,5,5,555,Active,VIP / Core Loyalist
17612,52,6,2048.45,3,5,4,354,Active,Average Mid-Tier Core
17613,22,14,4559.150000000001,4,5,5,455,Active,VIP / Core Loyalist
17614,56,1,390.07,3,2,2,322,Active,Average Mid-Tier Core
17615,129,3,329.6,2,4,2,242,Churned,At Risk / High-Value Lapsing
17616,173,3,571.1999999999999,2,4,3,243,Churned,At Risk / High-Value Lapsing
17618,5,3,971.58,5,4,4,544,Active,VIP / Core Loyalist
17619,311,1,218.52,1,2,1,121,Churned,Hibernating / Lost
17620,59,1,81.44,3,2,1,321,Active,Average Mid-Tier Core
17621,20,3,1379.9,4,4,4,444,Active,VIP / Core Loyalist
17623,32,1,527.0500000000001,4,2,3,423,Active,Average Mid-Tier Core
17624,14,2,843.48,4,3,3,433,Active,Average Mid-Tier Core
17625,17,4,2047.0,4,4,4,444,Active,VIP / Core Loyalist
17628,80,1,75.75,2,2,1,221,Active,Hibernating / Lost
17629,5,8,1814.12,5,5,4,554,Active,VIP / Core Loyalist
17630,169,2,503.59999999999997,2,3,3,233,Churned,At Risk / High-Value Lapsing
17631,1,3,528.33,5,4,3,543,Active,Average Mid-Tier Core
17633,30,4,1324.84,4,4,4,444,Active,VIP / Core Loyalist
17634,35,9,2361.9700000000003,3,5,5,355,Active,Average Mid-Tier Core
17636,18,1,285.56,4,2,2,422,Active,Average Mid-Tier Core
17637,30,2,547.0600000000001,4,3,3,433,Active,Average Mid-Tier Core
17639,275,1,108.5,1,2,1,121,Churned,Hibernating / Lost
17640,86,1,621.66,2,2,3,223,Active,Hibernating / Lost
17642,119,2,712.29,2,3,3,233,Churned,At Risk / High-Value Lapsing
17643,372,1,101.55,1,2,1,121,Churned,Hibernating / Lost
17644,0,11,2895.64,5,5,5,555,Active,VIP / Core Loyalist
17646,218,3,1008.39,1,4,4,144,Churned,At Risk / High-Value Lapsing
17647,64,1,133.06,3,2,1,321,Active,Average Mid-Tier Core
17648,60,4,1797.5,3,4,4,344,Active,Average Mid-Tier Core
17649,137,1,868.49,2,2,3,223,Churned,Hibernating / Lost
17650,20,1,166.08,4,2,1,421,Active,Average Mid-Tier Core
17651,11,10,3945.0,5,5,5,555,Active,VIP / Core Loyalist
17652,24,12,4867.72,4,5,5,455,Active,VIP / Core Loyalist
17653,36,4,1207.56,3,4,4,344,Active,Average Mid-Tier Core
17654,276,1,117.55,1,2,1,121,Churned,Hibernating / Lost
17655,10,7,2638.94,5,5,5,555,Active,VIP / Core Loyalist
17656,72,5,1674.69,2,4,4,244,Active,At Risk / High-Value Lapsing
17658,25,2,595.42,4,3,3,433,Active,Average Mid-Tier Core
17659,16,12,2999.46,4,5,5,455,Active,VIP / Core Loyalist
17660,140,1,196.0,2,2,1,221,Churned,Hibernating / Lost
17663,25,7,1802.91,4,5,4,454,Active,VIP / Core Loyalist
17664,18,2,604.64,4,3,3,433,Active,Average Mid-Tier Core
17666,3,2,728.16,5,3,3,533,Active,Average Mid-Tier Core
17667,65,5,2055.51,3,4,4,344,Active,Average Mid-Tier Core
17668,0,2,347.75,5,3,2,532,Active,Average Mid-Tier Core
17669,42,7,3406.7200000000003,3,5,5,355,Active,Average Mid-Tier Core
17670,227,1,205.7,1,2,1,121,Churned,Hibernating / Lost
17671,15,4,1572.71,4,4,4,444,Active,VIP / Core Loyalist
17672,49,2,3178.17,3,3,5,335,Active,Average Mid-Tier Core
17673,1,6,1629.12,5,5,4,554,Active,VIP / Core Loyalist
17674,73,2,551.04,2,3,3,233,Active,At Risk / High-Value Lapsing
17675,0,31,20374.28,5,5,5,555,Active,VIP / Core Loyalist
17676,3,6,1387.68,5,5,4,554,Active,VIP / Core Loyalist
17677,1,30,16363.23,5,5,5,555,Active,VIP / Core Loyalist
17678,263,1,298.11,1,2,2,122,Churned,Hibernating / Lost
17679,52,2,1992.1100000000001,3,3,4,334,Active,Average Mid-Tier Core
17680,23,1,184.4,4,2,1,421,Active,Average Mid-Tier Core
17682,9,6,2474.33,5,5,5,555,Active,VIP / Core Loyalist
17684,43,1,239.41,3,2,1,321,Active,Average Mid-Tier Core
17685,16,7,3191.53,4,5,5,455,Active,VIP / Core Loyalist
17686,6,7,5739.46,5,5,5,555,Active,VIP / Core Loyalist
17690,29,15,4757.95,4,5,5,455,Active,VIP / Core Loyalist
17691,357,2,290.40000000000003,1,3,2,132,Churned,At Risk / High-Value Lapsing
17692,126,4,740.9399999999999,2,4,3,243,Churned,At Risk / High-Value Lapsing
17693,136,1,200.47,2,2,1,221,Churned,Hibernating / Lost
17694,141,1,283.12,2,2,2,222,Churned,Hibernating / Lost
17695,131,2,765.34,2,3,3,233,Churned,At Risk / High-Value Lapsing
17696,37,8,2285.71,3,5,5,355,Active,Average Mid-Tier Core
17697,235,1,338.95,1,2,2,122,Churned,Hibernating / Lost
17698,260,1,154.95,1,2,1,121,Churned,Hibernating / Lost
17700,16,4,2534.64,4,4,5,445,Active,VIP / Core Loyalist
17701,252,1,417.95,1,2,2,122,Churned,Hibernating / Lost
17702,29,4,1824.37,4,4,4,444,Active,VIP / Core Loyalist
17703,34,3,798.74,3,4,3,343,Active,Average Mid-Tier Core
17704,168,2,885.19,2,3,3,233,Churned,At Risk / High-Value Lapsing
17705,2,9,1823.52,5,5,4,554,Active,VIP / Core Loyalist
17706,3,17,10504.49,5,5,5,555,Active,VIP / Core Loyalist
17707,184,2,152.4,1,3,1,131,Churned,At Risk / High-Value Lapsing
17708,187,2,267.08,1,3,2,132,Churned,At Risk / High-Value Lapsing
17709,169,1,137.45,2,2,1,221,Churned,Hibernating / Lost
17711,10,2,385.1,5,3,2,532,Active,Average Mid-Tier Core
17712,44,1,522.91,3,2,3,323,Active,Average Mid-Tier Core
17714,320,1,153.0,1,2,1,121,Churned,Hibernating / Lost
17715,200,1,326.4,1,2,2,122,Churned,Hibernating / Lost
17716,22,11,5655.99,4,5,5,455,Active,VIP / Core Loyalist
17718,231,1,139.35,1,2,1,121,Churned,Hibernating / Lost
17719,37,15,5396.04,3,5,5,355,Active,Average Mid-Tier Core
17720,25,4,1195.94,4,4,4,444,Active,VIP / Core Loyalist
17722,95,4,2424.04,2,4,5,245,Churned,At Risk / High-Value Lapsing
17723,126,6,3276.4000000000005,2,5,5,255,Churned,At Risk / High-Value Lapsing
17724,70,3,1033.0,3,4,4,344,Active,Average Mid-Tier Core
17725,15,11,3439.08,4,5,5,455,Active,VIP / Core Loyalist
17727,14,1,1060.25,4,2,4,424,Active,Average Mid-Tier Core
17728,3,3,2876.01,5,4,5,545,Active,VIP / Core Loyalist
17730,2,13,5298.4800000000005,5,5,5,555,Active,VIP / Core Loyalist
17731,78,4,1240.11,2,4,4,244,Active,At Risk / High-Value Lapsing
17732,372,1,303.97,1,2,2,122,Churned,Hibernating / Lost
